"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name","can","do","n_types","type_token_ratio"
"116",3313647,5005,18,7705,73,"no no no",3,"no no no","co co co","CHI","Laura","Target_Child",5005,20.3618144109735,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,1,0.333333333333333
"117",880072,2555,349,2893,30,"no no",2,"no no","co co","CHI","Jamie","Target_Child",2555,20.3946692950574,"Jamie","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","NewEngland",FALSE,FALSE,1,0.5
"118",881611,2555,403,2893,30,"no off",2,"no off","co adv","CHI","Jamie","Target_Child",2555,20.3946692950574,"Jamie","male","imperative_emphatic",NA,NA,NA,3,"Eng-NA",2,"eng","NewEngland",FALSE,FALSE,2,1
"119",883974,2555,512,2893,30,"no more no more",4,"no more no more","co adv qn pro:indef","CHI","Jamie","Target_Child",2555,20.3946692950574,"Jamie","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","NewEngland",FALSE,FALSE,2,0.5
"120",886621,2555,620,2893,30,"I don't want to",4,"I do want to","pro:sub mod v prep","CHI","Jamie","Target_Child",2555,20.3946692950574,"Jamie","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","NewEngland",FALSE,TRUE,4,1
"121",886683,2555,622,2893,30,"no no",2,"no no","co co","CHI","Jamie","Target_Child",2555,20.3946692950574,"Jamie","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","NewEngland",FALSE,FALSE,1,0.5
"122",891447,2521,654,2905,30,"I don't know",3,"I do know","pro:sub mod v","CHI","Matthew","Target_Child",2521,20.4275241791413,"Matthew","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","NewEngland",FALSE,TRUE,3,1
"123",2264847,3679,220,5783,49,"no moon",2,"no moon","qn n","CHI","William","Target_Child",3679,20.4603790632251,"William","male","question",NA,NA,NA,3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,1
"124",2264861,3679,221,5783,49,"no moon",2,"no moon","qn n","CHI","William","Target_Child",3679,20.4603790632251,"William","male","question",380.443,376.638,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,1
"125",2264936,3679,224,5783,49,"no moon",2,"no moon","qn n","CHI","William","Target_Child",3679,20.4603790632251,"William","male","declarative",382.011,380.443,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,1
"126",2270947,3679,544,5783,49,"no no",2,"no no","co co","CHI","William","Target_Child",3679,20.4603790632251,"William","male","declarative",975.313,974.343,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,1,0.5
"127",2271365,3679,565,5783,49,"xxx xxx no",3,"no","co","CHI","William","Target_Child",3679,20.4603790632251,"William","male","declarative",1019.488,1017.221,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,0.666666666666667
"128",2273547,3679,671,5783,49,"Dad not here",3,"Dad not here","n:prop neg adv","CHI","William","Target_Child",3679,20.4603790632251,"William","male","declarative",1263.395,1260.93,"s",3,"Eng-NA",3,"eng","Providence",FALSE,FALSE,3,1
"129",2281643,3679,1022,5783,49,"no no",2,"no no","co co","CHI","William","Target_Child",3679,20.4603790632251,"William","male","declarative",1977.59,1976.441,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,1,0.5
"130",2282427,3679,1050,5783,49,"xxx no",2,"no","co","CHI","William","Target_Child",3679,20.4603790632251,"William","male","question",2026.021,2022.921,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,1
"131",2289625,3679,1439,5783,49,"no moon",2,"no moon","qn n","CHI","William","Target_Child",3679,20.4603790632251,"William","male","question",2758.23,2755.923,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,1
"132",2289659,3679,1442,5783,49,"no moon",2,"no moon","qn n","CHI","William","Target_Child",3679,20.4603790632251,"William","male","declarative",2760.326,2759.095,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,1
"133",2289965,3679,1457,5783,49,"no see it",3,"no see it","co v pro:per","CHI","William","Target_Child",3679,20.4603790632251,"William","male","question",2779.31,2777.575,"s",3,"Eng-NA",3,"eng","Providence",FALSE,FALSE,3,1
"134",2345447,3841,7,5981,53,"don't",1,"do","mod","CHI","Geraldine","Target_Child",3841,20.493233947309,"Geraldine",NA,"declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Cornell",FALSE,TRUE,1,1
"135",2345452,3841,8,5981,53,"don't",1,"do","mod","CHI","Geraldine","Target_Child",3841,20.493233947309,"Geraldine",NA,"declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Cornell",FALSE,TRUE,1,1
"136",2347647,3841,167,5981,53,"don't",1,"do","mod","CHI","Geraldine","Target_Child",3841,20.493233947309,"Geraldine",NA,"imperative_emphatic",NA,NA,NA,3,"Eng-NA",2,"eng","Cornell",FALSE,TRUE,1,1
"137",2349621,3841,285,5981,53,"don't know",2,"do know","mod v","CHI","Geraldine","Target_Child",3841,20.493233947309,"Geraldine",NA,"declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Cornell",FALSE,TRUE,2,1
"138",2996765,4840,279,6859,66,"no no",2,"no no","co co","CHI","Andrew","Target_Child",4840,20.493233947309,"Andrew","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Tardif",FALSE,FALSE,1,0.5
"139",884885,2570,381,2899,30,"not quite",2,"not quite","neg adv","CHI","Laura","Target_Child",2570,20.5260888313928,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","NewEngland",FALSE,FALSE,2,1
"140",2881102,4585,423,6631,63,"no Mommy",2,"no Mommy","co n:prop","CHI","She","Target_Child",4585,20.5260888313928,"She","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Post",FALSE,FALSE,2,1
"141",2886803,4585,733,6631,63,"eh eh no",3,"no","co","CHI","She","Target_Child",4585,20.5260888313928,"She","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Post",FALSE,FALSE,2,0.666666666666667
"142",2891774,4585,938,6631,63,"no Brittany",2,"no Brittany","co n:prop","CHI","She","Target_Child",4585,20.5260888313928,"She","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Post",FALSE,FALSE,2,1
"143",3939992,5822,127,10540,85,"I can't get out",4,"I can get out","pro:sub mod v adv","CHI","Gra","Target_Child",5822,20.5260888313928,"Gra",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",5,"eng","Feldman",TRUE,FALSE,4,1
"144",3940018,5822,128,10540,85,"can't get it",3,"can get it","mod v pro:per","CHI","Gra","Target_Child",5822,20.5260888313928,"Gra",NA,"declarative",NA,NA,NA,4,"Clinical-MOR",4,"eng","Feldman",TRUE,FALSE,3,1
"145",3943488,5822,304,10540,85,"okay no",2,"okay no","co co","CHI","Gra","Target_Child",5822,20.5260888313928,"Gra",NA,"imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",2,"eng","Feldman",FALSE,FALSE,2,1
"146",3948892,5822,594,10540,85,"no no www",3,"no","co","CHI","Gra","Target_Child",5822,20.5260888313928,"Gra",NA,"imperative_emphatic",NA,NA,NA,4,"Clinical-MOR",1,"eng","Feldman",FALSE,FALSE,2,0.666666666666667
"147",3313800,5005,21,7711,73,"no Mommy baby seep",4,"no Mommy baby sleep","co n:prop n n","CHI","Laura","Target_Child",5005,20.5589437154767,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Braunwald",FALSE,FALSE,4,1
"148",3314172,5005,45,7711,73,"no baby bite me",4,"no baby bite me","qn n v pro:obj","CHI","Laura","Target_Child",5005,20.5589437154767,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Braunwald",FALSE,FALSE,4,1
"149",3314193,5005,46,7711,73,"no no no no no baby",6,"no no no no no baby","co co co co qn n","CHI","Laura","Target_Child",5005,20.5589437154767,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Braunwald",FALSE,FALSE,2,0.333333333333333
"150",3314328,5005,52,7711,73,"no dump Baura puzzle",4,"no dump Laura puzzle","qn n n:prop n","CHI","Laura","Target_Child",5005,20.5589437154767,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Braunwald",FALSE,FALSE,4,1
"151",874861,2539,298,2888,30,"no no no",3,"no no no","co co co","CHI","Elizabeth","Target_Child",2539,20.5917985995606,"Elizabeth","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","NewEngland",FALSE,FALSE,1,0.333333333333333
"152",2134375,3658,637,5663,49,"xxx no",2,"no","co","CHI","Naima","Target_Child",3658,20.5917985995606,"Naima","female","declarative",1780.57,1778.01,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,1
"153",2140578,3658,936,5663,49,"no no no",3,"no no no","co co co","CHI","Naima","Target_Child",3658,20.5917985995606,"Naima","female","declarative",2789.681,2788.585,"s",3,"Eng-NA",3,"eng","Providence",FALSE,FALSE,1,0.333333333333333
"154",2141170,3658,966,5663,49,"yyy can't",2,"can","mod","CHI","Naima","Target_Child",3658,20.5917985995606,"Naima","female","declarative",2898.715,2897.44,"s",3,"Eng-NA",2,"eng","Providence",TRUE,FALSE,2,1
"155",2146576,3658,1282,5663,49,"no no no yyy",4,"no no no","co co co","CHI","Naima","Target_Child",3658,20.5917985995606,"Naima","female","declarative",4072.34,4066.225,"s",3,"Eng-NA",3,"eng","Providence",FALSE,FALSE,2,0.5
"156",3313639,5005,8,7712,73,"don't do that",3,"do do that","mod v pro:dem","CHI","Laura","Target_Child",5005,20.5917985995606,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Braunwald",FALSE,TRUE,3,1
"157",3313754,5005,14,7712,73,"no want",2,"no want","co v","CHI","Laura","Target_Child",5005,20.5917985995606,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Braunwald",FALSE,FALSE,2,1
"158",3313771,5005,15,7712,73,"no want",2,"no want","co v","CHI","Laura","Target_Child",5005,20.5917985995606,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Braunwald",FALSE,FALSE,2,1
"159",9845519,14797,236,25401,199,"no doise",2,"","","CHI","Ella","Target_Child",14797,20.5917985995606,"Ella","female","missing CA terminator",NA,NA,NA,13,"Eng-UK",NA,"eng","Forrester",FALSE,FALSE,2,1
"160",9847446,14797,347,25401,199,"no like it",3,"","","CHI","Ella","Target_Child",14797,20.5917985995606,"Ella","female","missing CA terminator",NA,NA,NA,13,"Eng-UK",NA,"eng","Forrester",FALSE,FALSE,3,1
"161",3248505,5005,175,7385,73,"don't go",2,"do go","mod v","CHI","Laura","Target_Child",5005,20.6246534836444,"Laura","female","declarative",532.803,531.827,"s",3,"Eng-NA",3,"eng","Braunwald",FALSE,TRUE,2,1
"162",3249239,5005,210,7385,73,"there aren't",2,"there be","adv aux","CHI","Laura","Target_Child",5005,20.6246534836444,"Laura","female","declarative",579.652,578.282,"s",3,"Eng-NA",4,"eng","Braunwald",FALSE,FALSE,2,1
"163",3249594,5005,231,7385,73,"I can't not eat one there Daddy",7,"I can not eat one there Daddy","pro:sub mod neg v det:num adv n:prop","CHI","Laura","Target_Child",5005,20.6246534836444,"Laura","female","declarative",615.637,608.891,"s",3,"Eng-NA",8,"eng","Braunwald",TRUE,FALSE,7,1
"164",3251796,5005,345,7385,73,"don't wawa",2,"do wawa","mod n","CHI","Laura","Target_Child",5005,20.6246534836444,"Laura","female","declarative",943.554,941.906,"s",3,"Eng-NA",3,"eng","Braunwald",FALSE,TRUE,2,1
"165",3313695,5005,11,7713,73,"don't Mommy",2,"do Mommy","mod n:prop","CHI","Laura","Target_Child",5005,20.6246534836444,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",FALSE,TRUE,2,1
"166",1146242,3012,5,3487,37,"no no no no",4,"no no no no","co co co co","CHI","Emily","Target_Child",3012,20.6575083677283,"Emily","female","declarative",17.916,16.68,"s",3,"Eng-NA",4,"eng","Nelson",FALSE,FALSE,1,0.25
"167",1147100,3012,68,3487,37,"it it shouldn't",3,"it it should","pro:per pro:per mod","CHI","Emily","Target_Child",3012,20.6575083677283,"Emily","female","declarative",353.343,350.417,"s",3,"Eng-NA",4,"eng","Nelson",FALSE,FALSE,2,0.666666666666667
"168",1147515,3012,96,3487,37,"I couldn't",2,"I could","pro:sub mod","CHI","Emily","Target_Child",3012,20.6575083677283,"Emily","female","declarative",587.981,584.892,"s",3,"Eng-NA",3,"eng","Nelson",FALSE,FALSE,2,1
"169",1148925,3012,196,3487,37,"not done in the xxx",5,"not do in the","neg part prep det:art","CHI","Emily","Target_Child",3012,20.6575083677283,"Emily","female","declarative",1099.742,1098.269,"s",3,"Eng-NA",5,"eng","Nelson",FALSE,FALSE,5,1
"170",1149463,3012,247,3487,37,"I can't go xxx this",5,"I can go this","pro:sub mod v pro:dem","CHI","Emily","Target_Child",3012,20.6575083677283,"Emily","female","declarative",1575.522,1571.417,"s",3,"Eng-NA",5,"eng","Nelson",TRUE,FALSE,5,1
"171",1941570,3633,103,5527,49,"yyy xxx no",3,"no","co","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","imperative_emphatic",372.838,368.373,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,3,1
"172",1953389,3633,617,5527,49,"yyy yyy yyy yyy no",5,"no","co","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","declarative",2323.416,2316.425,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,0.4
"173",1956801,3633,801,5527,49,"don't touch it",3,"do touch it","mod v pro:per","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","declarative",2777.026,2772.593,"s",3,"Eng-NA",4,"eng","Providence",FALSE,TRUE,3,1
"174",1957201,3633,824,5527,49,"no no xxx",3,"no no","co co","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","imperative_emphatic",2866.241,2856.958,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,2,0.666666666666667
"175",1960503,3633,1013,5527,49,"no yyy",2,"no","co","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","declarative",3443.556,3441.04,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,1
"176",1960527,3633,1015,5527,49,"no xxx",2,"no","co","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","declarative",3446.436,3443.556,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,1
"177",1960674,3633,1024,5527,49,"xxx no yyy no car",5,"no no car","qn qn n","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","declarative",3467.118,3461.623,"s",3,"Eng-NA",3,"eng","Providence",FALSE,FALSE,4,0.8
"178",1960950,3633,1042,5527,49,"go police car yyy don't",5,"go police car do","v n n mod","CHI","Ethan","Target_Child",3633,20.6575083677283,"Ethan","male","declarative",3506.556,3498.17,"s",3,"Eng-NA",5,"eng","Providence",FALSE,TRUE,5,1
"179",3313588,5005,2,7714,73,"I can't",2,"I can","pro:sub mod","CHI","Laura","Target_Child",5005,20.6575083677283,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",TRUE,FALSE,2,1
"180",3313600,5005,3,7714,73,"I can't",2,"I can","pro:sub mod","CHI","Laura","Target_Child",5005,20.6575083677283,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",TRUE,FALSE,2,1
"181",2128961,3658,273,5664,49,"I don't remember",3,"I do remember","pro:sub mod v","CHI","Naima","Target_Child",3658,20.6903632518122,"Naima","female","declarative",714.325,712.123,"s",3,"Eng-NA",4,"eng","Providence",FALSE,TRUE,3,1
"182",2130550,3658,351,5664,49,"I'm not sure where apple is",6,"I not sure where apple be","pro:sub neg adj pro:rel n cop","CHI","Naima","Target_Child",3658,20.6903632518122,"Naima","female","declarative",961.095,956.16,"s",3,"Eng-NA",8,"eng","Providence",FALSE,FALSE,6,1
"183",2139366,3658,810,5664,49,"no Naima xxx",3,"no Naima","co n:prop","CHI","Naima","Target_Child",3658,20.6903632518122,"Naima","female","declarative",2109.643,2107,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,3,1
"184",2147500,3658,1294,5664,49,"the green train don't go in it",7,"the green train do go in it","det:art adj n mod v prep pro:per","CHI","Naima","Target_Child",3658,20.6903632518122,"Naima","female","declarative",3608.95,3606.615,"s",3,"Eng-NA",8,"eng","Providence",FALSE,TRUE,7,1
"185",2148766,3658,1368,5664,49,"yyy do not boil",4,"do not boil","mod neg v","CHI","Naima","Target_Child",3658,20.6903632518122,"Naima","female","declarative",3798.501,3795.663,"s",3,"Eng-NA",3,"eng","Providence",FALSE,TRUE,4,1
"186",2149239,3658,1395,5664,49,"no yyy yyy yyy yyy",5,"no","co","CHI","Naima","Target_Child",3658,20.6903632518122,"Naima","female","imperative_emphatic",3895.576,3892.043,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,0.4
"187",3313890,5005,17,7715,73,"do not",2,"do not","mod neg","CHI","Laura","Target_Child",5005,20.6903632518122,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Braunwald",FALSE,TRUE,2,1
"188",3313901,5005,18,7715,73,"do not",2,"do not","mod neg","CHI","Laura","Target_Child",5005,20.6903632518122,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Braunwald",FALSE,TRUE,2,1
"189",3313916,5005,19,7715,73,"can't",1,"can","mod","CHI","Laura","Target_Child",5005,20.6903632518122,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Braunwald",TRUE,FALSE,1,1
"190",872708,2536,173,2887,30,"Jane doesn't",2,"Jane do","n:prop mod","CHI","Kate","Target_Child",2536,20.723218135896,"Kate","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","NewEngland",FALSE,FALSE,2,1
"191",876765,2536,373,2887,30,"no Mommy",2,"no Mommy","co n:prop","CHI","Kate","Target_Child",2536,20.723218135896,"Kate","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","NewEngland",FALSE,FALSE,2,1
"192",878861,2536,466,2887,30,"no no Mommy",3,"no no Mommy","co co n:prop","CHI","Kate","Target_Child",2536,20.723218135896,"Kate","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","NewEngland",FALSE,FALSE,2,0.666666666666667
"193",2220485,3670,477,5738,49,"yeah no xxx",3,"yeah no","co co","CHI","Violet","Target_Child",3670,20.723218135896,"Violet","female","declarative",1393.943,1390.21,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,3,1
"194",2220542,3670,479,5738,49,"xxx no",2,"no","co","CHI","Violet","Target_Child",3670,20.723218135896,"Violet","female","declarative",1397.6,1393.943,"s",3,"Eng-NA",1,"eng","Providence",FALSE,FALSE,2,1
"195",2220840,3670,500,5738,49,"no no",2,"no no","co co","CHI","Violet","Target_Child",3670,20.723218135896,"Violet","female","declarative",1448.505,1443.763,"s",3,"Eng-NA",2,"eng","Providence",FALSE,FALSE,1,0.5
"196",3313914,5005,9,7716,73,"no like to",3,"no like to","co co prep","CHI","Laura","Target_Child",5005,20.723218135896,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,3,1
"197",3313929,5005,10,7716,73,"no like to",3,"no like to","co co prep","CHI","Laura","Target_Child",5005,20.723218135896,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,3,1
"198",3313943,5005,11,7716,73,"no like to",3,"no like to","co co prep","CHI","Laura","Target_Child",5005,20.723218135896,"Laura","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Braunwald",FALSE,FALSE,3,1
"199",10219069,15404,27,26071,204,"no boats",2,"no boat","qn n","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,2,1
"200",10223129,15404,242,26071,204,"no a cow",3,"no a cow","qn det:art n","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,3,1
"201",10226557,15404,426,26071,204,"don't want dodie",3,"do want dodie","mod v chi","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,TRUE,3,1
"202",10226626,15404,446,26070,204,"I not cross",3,"I not cross","pro:sub neg adj","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,3,1
"203",10227827,15404,502,26071,204,"no Nana",2,"no Nana","co n:prop","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"204",10227872,15404,504,26071,204,"no no Nana",3,"no no Nana","co co n:prop","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",3,"eng","Manchester",FALSE,FALSE,2,0.666666666666667
"205",10227941,15404,507,26071,204,"no Nana",2,"no Nana","co n:prop","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"206",10228409,15404,544,26071,204,"no book",2,"no book","qn n","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"207",10230313,15404,680,26071,204,"no brum brum brum",4,"no brum brum brum","co on on on","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",4,"eng","Manchester",FALSE,FALSE,2,0.5
"208",10230675,15404,707,26071,204,"no now",2,"no now","co adv","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"209",10230728,15404,705,26070,204,"they not",2,"they not","pro:sub neg","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
"210",10231181,15404,739,26071,204,"no out",2,"no out","co adv","CHI","Carl","Target_Child",15404,20.723218135896,"Carl","male","declarative",NA,NA,NA,13,"Eng-UK",2,"eng","Manchester",FALSE,FALSE,2,1
